# Region type : patch outlet
# Faces        : 34923
# Area         : 6.0186191e-04
# Scale factor : 1.0000000e+00
# Time         	areaAverage(p)
0.0980047      	3.2777124e+00
0.098025       	3.2790183e+00
0.0980453      	3.2791809e+00
0.0980655      	3.2804865e+00
0.0980858      	3.2806493e+00
0.0981061      	3.2819546e+00
0.0981263      	3.2821177e+00
0.0981466      	3.2834225e+00
0.0981668      	3.2835859e+00
0.0981871      	3.2848904e+00
0.0982073      	3.2850540e+00
0.0982276      	3.2863582e+00
0.0982478      	3.2865220e+00
0.0982681      	3.2878259e+00
0.0982883      	3.2879900e+00
0.0983086      	3.2892935e+00
0.0983288      	3.2894578e+00
0.098349       	3.2907611e+00
0.0983693      	3.2909256e+00
0.0983895      	3.2922285e+00
0.0984097      	3.2923932e+00
0.09843        	3.2936958e+00
0.0984502      	3.2938608e+00
0.0984704      	3.2951631e+00
0.0984906      	3.2953283e+00
0.0985109      	3.2966302e+00
0.0985311      	3.2967956e+00
0.0985513      	3.2980972e+00
0.0985715      	3.2982629e+00
0.0985917      	3.2995642e+00
0.0986119      	3.2997301e+00
0.0986322      	3.3010311e+00
0.0986524      	3.3011972e+00
0.0986726      	3.3024979e+00
0.0986928      	3.3026642e+00
0.098713       	3.3039645e+00
0.0987332      	3.3041311e+00
0.0987534      	3.3054311e+00
0.0987736      	3.3055979e+00
0.0987938      	3.3068976e+00
0.098814       	3.3070647e+00
0.0988341      	3.3083640e+00
0.0988543      	3.3085313e+00
0.0988745      	3.3098304e+00
0.0988947      	3.3099978e+00
0.0989149      	3.3112966e+00
0.0989351      	3.3114643e+00
0.0989552      	3.3127627e+00
0.0989754      	3.3129306e+00
0.0989956      	3.3142287e+00
0.0990158      	3.3143969e+00
0.0990359      	3.3156947e+00
0.0990561      	3.3158631e+00
0.0990763      	3.3171605e+00
0.0990964      	3.3173291e+00
0.0991166      	3.3186263e+00
0.0991367      	3.3187951e+00
0.0991569      	3.3200920e+00
0.0991771      	3.3202610e+00
0.0991972      	3.3215576e+00
0.0992174      	3.3217268e+00
0.0992375      	3.3230230e+00
0.0992577      	3.3231925e+00
0.0992778      	3.3244884e+00
0.099298       	3.3246581e+00
0.0993181      	3.3259537e+00
0.0993382      	3.3261237e+00
0.0993584      	3.3274190e+00
0.0993785      	3.3275891e+00
0.0993986      	3.3288841e+00
0.0994188      	3.3290544e+00
0.0994389      	3.3303491e+00
0.099459       	3.3305197e+00
0.0994792      	3.3318140e+00
0.0994993      	3.3319848e+00
0.0995194      	3.3332789e+00
0.0995395      	3.3334499e+00
0.0995596      	3.3347436e+00
0.0995798      	3.3349149e+00
0.0995999      	3.3362083e+00
0.09962        	3.3363797e+00
0.0996401      	3.3376729e+00
0.0996602      	3.3378445e+00
0.0996803      	3.3391373e+00
0.0997004      	3.3393092e+00
0.0997205      	3.3406017e+00
0.0997406      	3.3407738e+00
0.0997607      	3.3420660e+00
0.0997808      	3.3422383e+00
0.0998009      	3.3435302e+00
0.099821       	3.3437028e+00
0.0998411      	3.3449943e+00
0.0998612      	3.3451671e+00
0.0998812      	3.3464583e+00
0.0999013      	3.3466313e+00
0.0999214      	3.3479223e+00
0.0999415      	3.3480955e+00
0.0999616      	3.3493861e+00
0.0999816      	3.3495595e+00
0.100002       	3.3508499e+00
0.100022       	3.3510235e+00
0.100042       	3.3523135e+00
0.100062       	3.3524874e+00
0.100082       	3.3537771e+00
0.100102       	3.3539512e+00
0.100122       	3.3552406e+00
0.100142       	3.3554149e+00
0.100162       	3.3567039e+00
0.100182       	3.3568785e+00
0.100202       	3.3581672e+00
0.100222       	3.3583420e+00
0.100242       	3.3596304e+00
0.100263       	3.3598054e+00
0.100283       	3.3610936e+00
0.100303       	3.3612687e+00
0.100323       	3.3625566e+00
0.100343       	3.3627320e+00
0.100363       	3.3640195e+00
0.100383       	3.3641951e+00
0.100403       	3.3654824e+00
0.100423       	3.3656582e+00
0.100443       	3.3669451e+00
0.100463       	3.3671211e+00
0.100483       	3.3684078e+00
0.100503       	3.3685840e+00
0.100523       	3.3698703e+00
0.100543       	3.3700468e+00
0.100563       	3.3713328e+00
0.100583       	3.3715095e+00
0.100603       	3.3727952e+00
0.100623       	3.3729721e+00
0.100643       	3.3742575e+00
0.100663       	3.3744346e+00
0.100683       	3.3757197e+00
0.100703       	3.3758971e+00
0.100723       	3.3771818e+00
0.100743       	3.3773594e+00
0.100763       	3.3786439e+00
0.100783       	3.3788216e+00
0.100803       	3.3801058e+00
0.100823       	3.3802838e+00
0.100843       	3.3815677e+00
0.100863       	3.3817459e+00
0.100883       	3.3830294e+00
0.100903       	3.3832079e+00
0.100923       	3.3844911e+00
0.100943       	3.3846697e+00
0.100963       	3.3859527e+00
0.100983       	3.3861315e+00
0.101003       	3.3874142e+00
0.101023       	3.3875936e+00
0.101043       	3.3888781e+00
0.101063       	3.3890578e+00
0.101083       	3.3903420e+00
0.101103       	3.3905219e+00
0.101123       	3.3918058e+00
0.101143       	3.3919859e+00
0.101163       	3.3932695e+00
0.101183       	3.3934499e+00
0.101203       	3.3947332e+00
0.101223       	3.3949137e+00
0.101242       	3.3961967e+00
0.101262       	3.3963774e+00
0.101282       	3.3976601e+00
0.101302       	3.3978411e+00
0.101322       	3.3991235e+00
0.101342       	3.3993046e+00
0.101362       	3.4005867e+00
0.101382       	3.4007681e+00
0.101402       	3.4020499e+00
0.101422       	3.4022315e+00
0.101442       	3.4035130e+00
0.101462       	3.4036948e+00
0.101482       	3.4049760e+00
0.101502       	3.4051580e+00
0.101522       	3.4064389e+00
0.101542       	3.4066211e+00
0.101561       	3.4079017e+00
0.101581       	3.4080841e+00
0.101601       	3.4093644e+00
0.101621       	3.4095471e+00
0.101641       	3.4108270e+00
0.101661       	3.4110099e+00
0.101681       	3.4122896e+00
0.101701       	3.4124727e+00
0.101721       	3.4137520e+00
0.101741       	3.4139353e+00
0.101761       	3.4152144e+00
0.10178        	3.4153979e+00
0.1018         	3.4166766e+00
0.10182        	3.4168604e+00
0.10184        	3.4181388e+00
0.10186        	3.4183228e+00
0.10188        	3.4196009e+00
0.1019         	3.4197852e+00
0.10192        	3.4210629e+00
0.10194        	3.4212474e+00
0.101959       	3.4225248e+00
0.101979       	3.4227095e+00
0.101999       	3.4239866e+00
0.102019       	3.4241716e+00
0.102039       	3.4254458e+00
0.102059       	3.4256310e+00
0.102079       	3.4269049e+00
0.102099       	3.4270903e+00
0.102118       	3.4283639e+00
0.102138       	3.4285495e+00
0.102158       	3.4298228e+00
0.102178       	3.4300087e+00
0.102198       	3.4312816e+00
0.102218       	3.4314677e+00
0.102238       	3.4327403e+00
0.102257       	3.4329267e+00
0.102277       	3.4341990e+00
0.102297       	3.4343856e+00
0.102317       	3.4356575e+00
0.102337       	3.4358444e+00
0.102357       	3.4371160e+00
0.102377       	3.4373030e+00
0.102396       	3.4385743e+00
0.102416       	3.4387617e+00
0.102436       	3.4400326e+00
0.102456       	3.4402202e+00
0.102476       	3.4414908e+00
0.102496       	3.4416786e+00
0.102515       	3.4429489e+00
0.102535       	3.4431370e+00
0.102555       	3.4444070e+00
0.102575       	3.4445952e+00
0.102595       	3.4458649e+00
0.102615       	3.4460534e+00
0.102634       	3.4473227e+00
0.102654       	3.4475115e+00
0.102674       	3.4487805e+00
0.102694       	3.4489695e+00
0.102714       	3.4502382e+00
0.102733       	3.4504274e+00
0.102753       	3.4516958e+00
0.102773       	3.4518852e+00
0.102793       	3.4531533e+00
0.102813       	3.4533430e+00
0.102832       	3.4546107e+00
0.102852       	3.4548006e+00
0.102872       	3.4560680e+00
0.102892       	3.4562582e+00
0.102912       	3.4575252e+00
0.102931       	3.4577156e+00
0.102951       	3.4589824e+00
0.102971       	3.4591730e+00
0.102991       	3.4604395e+00
0.103011       	3.4606303e+00
0.10303        	3.4618964e+00
0.10305        	3.4620876e+00
0.10307        	3.4633533e+00
0.10309        	3.4635447e+00
0.103109       	3.4648101e+00
0.103129       	3.4650017e+00
0.103149       	3.4662669e+00
0.103169       	3.4664587e+00
0.103188       	3.4677235e+00
0.103208       	3.4679156e+00
0.103228       	3.4691801e+00
0.103248       	3.4693723e+00
0.103268       	3.4706365e+00
0.103287       	3.4708290e+00
0.103307       	3.4720929e+00
0.103327       	3.4722856e+00
0.103347       	3.4735492e+00
0.103366       	3.4737422e+00
0.103386       	3.4750054e+00
0.103406       	3.4751986e+00
0.103426       	3.4764615e+00
0.103445       	3.4766550e+00
0.103465       	3.4779175e+00
0.103485       	3.4781112e+00
0.103504       	3.4793735e+00
0.103524       	3.4795674e+00
0.103544       	3.4808293e+00
0.103564       	3.4810235e+00
0.103583       	3.4822851e+00
0.103603       	3.4824795e+00
0.103623       	3.4837408e+00
0.103643       	3.4839354e+00
0.103662       	3.4851964e+00
0.103682       	3.4853912e+00
0.103702       	3.4866519e+00
0.103721       	3.4868470e+00
0.103741       	3.4881073e+00
0.103761       	3.4883027e+00
0.103781       	3.4895627e+00
0.1038         	3.4897582e+00
0.10382        	3.4910180e+00
0.10384        	3.4912137e+00
0.103859       	3.4924731e+00
0.103879       	3.4926691e+00
0.103899       	3.4939282e+00
0.103918       	3.4941244e+00
0.103938       	3.4953832e+00
0.103958       	3.4955797e+00
0.103978       	3.4968381e+00
0.103997       	3.4970348e+00
0.104017       	3.4982930e+00
0.104037       	3.4984899e+00
0.104056       	3.4997477e+00
0.104076       	3.4999449e+00
0.104096       	3.5012024e+00
0.104115       	3.5013997e+00
0.104135       	3.5026570e+00
0.104155       	3.5028545e+00
0.104174       	3.5041114e+00
0.104194       	3.5043093e+00
0.104214       	3.5055658e+00
0.104233       	3.5057639e+00
0.104253       	3.5070202e+00
0.104273       	3.5072184e+00
0.104292       	3.5084744e+00
0.104312       	3.5086729e+00
0.104332       	3.5099286e+00
0.104351       	3.5101273e+00
0.104371       	3.5113826e+00
0.104391       	3.5115816e+00
0.10441        	3.5128366e+00
0.10443        	3.5130358e+00
0.10445        	3.5142905e+00
0.104469       	3.5144899e+00
0.104489       	3.5157443e+00
0.104508       	3.5159439e+00
0.104528       	3.5171980e+00
0.104548       	3.5173979e+00
0.104567       	3.5186517e+00
0.104587       	3.5188518e+00
0.104607       	3.5201052e+00
0.104626       	3.5203055e+00
0.104646       	3.5215587e+00
0.104666       	3.5217592e+00
0.104685       	3.5230121e+00
0.104705       	3.5232128e+00
0.104724       	3.5244654e+00
0.104744       	3.5246664e+00
0.104764       	3.5259186e+00
0.104783       	3.5261198e+00
0.104803       	3.5273717e+00
0.104822       	3.5275732e+00
0.104842       	3.5288248e+00
0.104862       	3.5290264e+00
0.104881       	3.5302778e+00
0.104901       	3.5304796e+00
0.10492        	3.5317306e+00
0.10494        	3.5319327e+00
0.10496        	3.5331834e+00
0.104979       	3.5333858e+00
0.104999       	3.5346361e+00
0.105018       	3.5348387e+00
0.105038       	3.5360912e+00
0.105058       	3.5362941e+00
0.105077       	3.5375462e+00
0.105097       	3.5377494e+00
0.105116       	3.5390012e+00
0.105136       	3.5392046e+00
0.105156       	3.5404561e+00
0.105175       	3.5406597e+00
0.105195       	3.5419109e+00
0.105214       	3.5421147e+00
0.105234       	3.5433657e+00
0.105253       	3.5435697e+00
0.105273       	3.5448203e+00
0.105293       	3.5450245e+00
0.105312       	3.5462749e+00
0.105332       	3.5464793e+00
0.105351       	3.5477294e+00
0.105371       	3.5479340e+00
0.10539        	3.5491837e+00
0.10541        	3.5493886e+00
0.105429       	3.5506381e+00
0.105449       	3.5508431e+00
0.105469       	3.5520923e+00
0.105488       	3.5522976e+00
0.105508       	3.5535464e+00
0.105527       	3.5537519e+00
0.105547       	3.5550005e+00
0.105566       	3.5552062e+00
0.105586       	3.5564545e+00
0.105605       	3.5566604e+00
0.105625       	3.5579083e+00
0.105644       	3.5581145e+00
0.105664       	3.5593621e+00
0.105683       	3.5595685e+00
0.105703       	3.5608159e+00
0.105723       	3.5610225e+00
0.105742       	3.5622695e+00
0.105762       	3.5624763e+00
0.105781       	3.5637230e+00
0.105801       	3.5639301e+00
0.10582        	3.5651765e+00
0.10584        	3.5653838e+00
0.105859       	3.5666299e+00
0.105879       	3.5668373e+00
0.105898       	3.5680832e+00
0.105918       	3.5682909e+00
0.105937       	3.5695364e+00
0.105957       	3.5697443e+00
0.105976       	3.5709896e+00
0.105996       	3.5711976e+00
0.106015       	3.5724426e+00
0.106035       	3.5726489e+00
0.106054       	3.5738931e+00
0.106074       	3.5740996e+00
0.106093       	3.5753434e+00
0.106113       	3.5755502e+00
0.106132       	3.5767937e+00
0.106152       	3.5770007e+00
0.106171       	3.5782439e+00
0.106191       	3.5784511e+00
0.10621        	3.5796940e+00
0.10623        	3.5799014e+00
0.106249       	3.5811441e+00
0.106269       	3.5813516e+00
0.106288       	3.5825940e+00
0.106307       	3.5828018e+00
0.106327       	3.5840439e+00
0.106346       	3.5842519e+00
0.106366       	3.5854937e+00
0.106385       	3.5857019e+00
0.106405       	3.5869434e+00
0.106424       	3.5871518e+00
0.106444       	3.5883930e+00
0.106463       	3.5886016e+00
0.106483       	3.5898426e+00
0.106502       	3.5900514e+00
0.106522       	3.5912920e+00
0.106541       	3.5915010e+00
0.10656        	3.5927414e+00
0.10658        	3.5929506e+00
0.106599       	3.5941907e+00
0.106619       	3.5944001e+00
0.106638       	3.5956399e+00
0.106658       	3.5958495e+00
0.106677       	3.5970891e+00
0.106697       	3.5972989e+00
0.106716       	3.5985381e+00
0.106735       	3.5987481e+00
0.106755       	3.5999871e+00
0.106774       	3.6001973e+00
0.106794       	3.6014360e+00
0.106813       	3.6016464e+00
0.106833       	3.6028848e+00
0.106852       	3.6030954e+00
0.106871       	3.6043335e+00
0.106891       	3.6045443e+00
0.10691        	3.6057821e+00
0.10693        	3.6059932e+00
0.106949       	3.6072307e+00
0.106968       	3.6074419e+00
0.106988       	3.6086792e+00
0.107007       	3.6088906e+00
0.107027       	3.6101276e+00
0.107046       	3.6103392e+00
0.107065       	3.6115759e+00
0.107085       	3.6117877e+00
0.107104       	3.6130241e+00
0.107124       	3.6132361e+00
0.107143       	3.6144723e+00
0.107162       	3.6146845e+00
0.107182       	3.6159203e+00
0.107201       	3.6161328e+00
0.107221       	3.6173683e+00
0.10724        	3.6175809e+00
0.107259       	3.6188162e+00
0.107279       	3.6190291e+00
0.107298       	3.6202641e+00
0.107318       	3.6204771e+00
0.107337       	3.6217118e+00
0.107356       	3.6219250e+00
0.107376       	3.6231595e+00
0.107395       	3.6233729e+00
0.107414       	3.6246071e+00
0.107434       	3.6248207e+00
0.107453       	3.6260545e+00
0.107472       	3.6262684e+00
0.107492       	3.6275020e+00
0.107511       	3.6277160e+00
0.107531       	3.6289493e+00
0.10755        	3.6291635e+00
0.107569       	3.6303966e+00
0.107589       	3.6306110e+00
0.107608       	3.6318437e+00
0.107627       	3.6320583e+00
0.107647       	3.6332908e+00
0.107666       	3.6335056e+00
0.107685       	3.6347378e+00
0.107705       	3.6349528e+00
0.107724       	3.6361848e+00
0.107743       	3.6364000e+00
0.107763       	3.6376316e+00
0.107782       	3.6378470e+00
0.107801       	3.6390784e+00
0.107821       	3.6392940e+00
0.10784        	3.6405251e+00
0.107859       	3.6407409e+00
0.107879       	3.6419717e+00
0.107898       	3.6421877e+00
0.107917       	3.6434182e+00
0.107937       	3.6436344e+00
0.107956       	3.6448647e+00
0.107975       	3.6450810e+00
0.107995       	3.6463110e+00
0.108014       	3.6465276e+00
0.108033       	3.6477573e+00
0.108053       	3.6479741e+00
0.108072       	3.6492035e+00
0.108091       	3.6494205e+00
0.108111       	3.6506496e+00
0.10813        	3.6508668e+00
0.108149       	3.6520957e+00
0.108168       	3.6523130e+00
0.108188       	3.6535416e+00
0.108207       	3.6537592e+00
0.108226       	3.6549875e+00
0.108246       	3.6552052e+00
0.108265       	3.6564333e+00
0.108284       	3.6566512e+00
0.108303       	3.6578790e+00
0.108323       	3.6580971e+00
0.108342       	3.6593247e+00
0.108361       	3.6595430e+00
0.108381       	3.6607702e+00
0.1084         	3.6609887e+00
0.108419       	3.6622157e+00
0.108438       	3.6624344e+00
0.108458       	3.6636611e+00
0.108477       	3.6638800e+00
0.108496       	3.6651064e+00
0.108516       	3.6653255e+00
0.108535       	3.6665517e+00
0.108554       	3.6667709e+00
0.108573       	3.6679968e+00
0.108593       	3.6682163e+00
0.108612       	3.6694419e+00
0.108631       	3.6696616e+00
0.10865        	3.6708869e+00
0.10867        	3.6711068e+00
0.108689       	3.6723318e+00
0.108708       	3.6725519e+00
0.108727       	3.6737766e+00
0.108747       	3.6739969e+00
0.108766       	3.6752214e+00
0.108785       	3.6754418e+00
0.108804       	3.6766661e+00
0.108824       	3.6768867e+00
0.108843       	3.6781107e+00
0.108862       	3.6783315e+00
0.108881       	3.6795552e+00
0.108901       	3.6797762e+00
0.10892        	3.6809996e+00
0.108939       	3.6812208e+00
0.108958       	3.6824440e+00
0.108977       	3.6826654e+00
0.108997       	3.6838883e+00
0.109016       	3.6841099e+00
0.109035       	3.6853345e+00
0.109054       	3.6855567e+00
0.109074       	3.6867811e+00
0.109093       	3.6870035e+00
0.109112       	3.6882276e+00
0.109131       	3.6884502e+00
0.10915        	3.6896741e+00
0.10917        	3.6898969e+00
0.109189       	3.6911204e+00
0.109208       	3.6913434e+00
0.109227       	3.6925667e+00
0.109246       	3.6927899e+00
0.109266       	3.6940129e+00
0.109285       	3.6942363e+00
0.109304       	3.6954590e+00
0.109323       	3.6956826e+00
0.109342       	3.6969050e+00
0.109362       	3.6971288e+00
0.109381       	3.6983510e+00
0.1094         	3.6985749e+00
0.109419       	3.6997968e+00
0.109438       	3.7000210e+00
0.109458       	3.7012426e+00
0.109477       	3.7014670e+00
0.109496       	3.7026884e+00
0.109515       	3.7029129e+00
0.109534       	3.7041340e+00
0.109553       	3.7043587e+00
0.109573       	3.7055795e+00
0.109592       	3.7058045e+00
0.109611       	3.7070250e+00
0.10963        	3.7072501e+00
0.109649       	3.7084704e+00
0.109668       	3.7086957e+00
0.109688       	3.7099157e+00
0.109707       	3.7101412e+00
0.109726       	3.7113609e+00
0.109745       	3.7115866e+00
0.109764       	3.7128061e+00
0.109783       	3.7130320e+00
0.109803       	3.7142512e+00
0.109822       	3.7144772e+00
0.109841       	3.7156962e+00
0.10986        	3.7159224e+00
0.109879       	3.7171411e+00
0.109898       	3.7173675e+00
0.109917       	3.7185859e+00
0.109937       	3.7188126e+00
0.109956       	3.7200307e+00
0.109975       	3.7202575e+00
0.109994       	3.7214753e+00
0.110013       	3.7217024e+00
0.110032       	3.7229182e+00
0.110051       	3.7231447e+00
0.110071       	3.7243603e+00
0.11009        	3.7245869e+00
0.110109       	3.7258023e+00
0.110128       	3.7260291e+00
0.110147       	3.7272442e+00
0.110166       	3.7274712e+00
0.110185       	3.7286860e+00
0.110204       	3.7289132e+00
0.110224       	3.7301277e+00
0.110243       	3.7303551e+00
0.110262       	3.7315694e+00
0.110281       	3.7317970e+00
0.1103         	3.7330110e+00
0.110319       	3.7332387e+00
0.110338       	3.7344525e+00
0.110357       	3.7346804e+00
0.110376       	3.7358939e+00
0.110395       	3.7361220e+00
0.110415       	3.7373352e+00
0.110434       	3.7375636e+00
0.110453       	3.7387765e+00
0.110472       	3.7390050e+00
0.110491       	3.7402177e+00
0.11051        	3.7404464e+00
0.110529       	3.7416588e+00
0.110548       	3.7418877e+00
0.110567       	3.7430998e+00
0.110586       	3.7433289e+00
0.110605       	3.7445408e+00
0.110625       	3.7447701e+00
0.110644       	3.7459817e+00
0.110663       	3.7462111e+00
0.110682       	3.7474225e+00
0.110701       	3.7476521e+00
0.11072        	3.7488632e+00
0.110739       	3.7490930e+00
0.110758       	3.7503038e+00
0.110777       	3.7505339e+00
0.110796       	3.7517444e+00
0.110815       	3.7519746e+00
0.110834       	3.7531849e+00
0.110853       	3.7534153e+00
0.110872       	3.7546253e+00
0.110891       	3.7548559e+00
0.110911       	3.7560656e+00
0.11093        	3.7562964e+00
0.110949       	3.7575059e+00
0.110968       	3.7577369e+00
0.110987       	3.7589460e+00
0.111006       	3.7591772e+00
0.111025       	3.7603861e+00
0.111044       	3.7606175e+00
0.111063       	3.7618262e+00
0.111082       	3.7620577e+00
0.111101       	3.7632661e+00
0.11112        	3.7634978e+00
0.111139       	3.7647060e+00
0.111158       	3.7649379e+00
0.111177       	3.7661458e+00
0.111196       	3.7663779e+00
0.111215       	3.7675855e+00
0.111234       	3.7678178e+00
0.111253       	3.7690251e+00
0.111272       	3.7692576e+00
0.111291       	3.7704647e+00
0.11131        	3.7706973e+00
0.111329       	3.7719042e+00
0.111348       	3.7721370e+00
0.111367       	3.7733436e+00
0.111386       	3.7735766e+00
0.111405       	3.7747829e+00
0.111424       	3.7750161e+00
0.111443       	3.7762221e+00
0.111462       	3.7764555e+00
0.111481       	3.7776613e+00
0.1115         	3.7778949e+00
0.111519       	3.7791004e+00
0.111538       	3.7793342e+00
0.111557       	3.7805394e+00
0.111576       	3.7807734e+00
0.111595       	3.7819784e+00
0.111614       	3.7822125e+00
0.111633       	3.7834172e+00
0.111652       	3.7836516e+00
0.111671       	3.7848560e+00
0.11169        	3.7850905e+00
0.111709       	3.7862947e+00
0.111728       	3.7865294e+00
0.111747       	3.7877334e+00
0.111766       	3.7879682e+00
0.111785       	3.7891719e+00
0.111804       	3.7894070e+00
0.111823       	3.7906104e+00
0.111842       	3.7908457e+00
0.111861       	3.7920488e+00
0.11188        	3.7922842e+00
0.111899       	3.7934871e+00
0.111918       	3.7937228e+00
0.111937       	3.7949254e+00
0.111956       	3.7951612e+00
0.111975       	3.7963635e+00
0.111994       	3.7965995e+00
0.112013       	3.7978016e+00
0.112032       	3.7980378e+00
0.112051       	3.7992397e+00
0.11207        	3.7994760e+00
0.112089       	3.8006776e+00
0.112108       	3.8009142e+00
0.112127       	3.8021155e+00
0.112145       	3.8023522e+00
0.112164       	3.8035533e+00
0.112183       	3.8037902e+00
0.112202       	3.8049910e+00
0.112221       	3.8052281e+00
0.11224        	3.8064286e+00
0.112259       	3.8066659e+00
0.112278       	3.8078662e+00
0.112297       	3.8081036e+00
0.112316       	3.8093037e+00
0.112335       	3.8095413e+00
0.112354       	3.8107411e+00
0.112373       	3.8109789e+00
0.112392       	3.8121784e+00
0.112411       	3.8124164e+00
0.112429       	3.8136157e+00
0.112448       	3.8138539e+00
0.112467       	3.8150528e+00
0.112486       	3.8152912e+00
0.112505       	3.8164899e+00
0.112524       	3.8167285e+00
0.112543       	3.8179270e+00
0.112562       	3.8181657e+00
0.112581       	3.8193639e+00
0.1126         	3.8196029e+00
0.112619       	3.8208008e+00
0.112637       	3.8210399e+00
0.112656       	3.8222376e+00
0.112675       	3.8224769e+00
0.112694       	3.8236743e+00
0.112713       	3.8239138e+00
0.112732       	3.8251110e+00
0.112751       	3.8253507e+00
0.11277        	3.8265475e+00
0.112789       	3.8267874e+00
0.112807       	3.8279840e+00
0.112826       	3.8282241e+00
0.112845       	3.8294205e+00
0.112864       	3.8296607e+00
0.112883       	3.8308568e+00
0.112902       	3.8310972e+00
0.112921       	3.8322931e+00
0.11294        	3.8325337e+00
0.112959       	3.8337293e+00
0.112977       	3.8339701e+00
0.112996       	3.8351654e+00
0.113015       	3.8354064e+00
0.113034       	3.8366034e+00
0.113053       	3.8368450e+00
0.113072       	3.8380418e+00
0.113091       	3.8382836e+00
0.113109       	3.8394801e+00
0.113128       	3.8397221e+00
0.113147       	3.8409184e+00
0.113166       	3.8411605e+00
0.113185       	3.8423565e+00
0.113204       	3.8425989e+00
0.113223       	3.8437946e+00
0.113241       	3.8440372e+00
0.11326        	3.8452327e+00
0.113279       	3.8454754e+00
0.113298       	3.8466706e+00
0.113317       	3.8469135e+00
0.113336       	3.8481085e+00
0.113355       	3.8483515e+00
0.113373       	3.8495463e+00
0.113392       	3.8497895e+00
0.113411       	3.8509840e+00
0.11343        	3.8512274e+00
0.113449       	3.8524216e+00
0.113468       	3.8526652e+00
0.113486       	3.8538592e+00
0.113505       	3.8541030e+00
0.113524       	3.8552967e+00
0.113543       	3.8555406e+00
0.113562       	3.8567341e+00
0.11358        	3.8569782e+00
0.113599       	3.8581714e+00
0.113618       	3.8584158e+00
0.113637       	3.8596087e+00
0.113656       	3.8598532e+00
0.113675       	3.8610459e+00
0.113693       	3.8612906e+00
0.113712       	3.8624830e+00
0.113731       	3.8627279e+00
0.11375        	3.8639200e+00
0.113769       	3.8641651e+00
0.113787       	3.8653570e+00
0.113806       	3.8656022e+00
0.113825       	3.8667938e+00
0.113844       	3.8670393e+00
0.113863       	3.8682307e+00
0.113881       	3.8684763e+00
0.1139         	3.8696674e+00
0.113919       	3.8699132e+00
0.113938       	3.8711040e+00
0.113957       	3.8713500e+00
0.113975       	3.8725406e+00
0.113994       	3.8727868e+00
0.114013       	3.8739771e+00
0.114032       	3.8742218e+00
0.11405        	3.8754111e+00
0.114069       	3.8756560e+00
0.114088       	3.8768451e+00
0.114107       	3.8770901e+00
0.114126       	3.8782789e+00
0.114144       	3.8785241e+00
0.114163       	3.8797127e+00
0.114182       	3.8799581e+00
0.114201       	3.8811464e+00
0.114219       	3.8813920e+00
0.114238       	3.8825801e+00
0.114257       	3.8828258e+00
0.114276       	3.8840136e+00
0.114294       	3.8842596e+00
0.114313       	3.8854471e+00
0.114332       	3.8856932e+00
0.114351       	3.8868806e+00
0.114369       	3.8871268e+00
0.114388       	3.8883139e+00
0.114407       	3.8885603e+00
0.114426       	3.8897472e+00
0.114444       	3.8899938e+00
0.114463       	3.8911804e+00
0.114482       	3.8914271e+00
0.114501       	3.8926135e+00
0.114519       	3.8928604e+00
0.114538       	3.8940466e+00
0.114557       	3.8942936e+00
0.114576       	3.8954796e+00
0.114594       	3.8957267e+00
0.114613       	3.8969125e+00
0.114632       	3.8971598e+00
0.114651       	3.8983454e+00
0.114669       	3.8985928e+00
0.114688       	3.8997781e+00
0.114707       	3.9000257e+00
0.114725       	3.9012108e+00
0.114744       	3.9014585e+00
0.114763       	3.9026435e+00
0.114782       	3.9028912e+00
0.1148         	3.9040760e+00
0.114819       	3.9043239e+00
0.114838       	3.9055085e+00
0.114856       	3.9057565e+00
0.114875       	3.9069409e+00
0.114894       	3.9071891e+00
0.114913       	3.9083732e+00
0.114931       	3.9086215e+00
0.11495        	3.9098055e+00
0.114969       	3.9100539e+00
0.114987       	3.9112377e+00
0.115006       	3.9114862e+00
0.115025       	3.9126698e+00
0.115043       	3.9129185e+00
0.115062       	3.9141019e+00
0.115081       	3.9143506e+00
0.1151         	3.9155338e+00
0.115118       	3.9157827e+00
0.115137       	3.9169657e+00
0.115156       	3.9172147e+00
0.115174       	3.9183975e+00
0.115193       	3.9186467e+00
0.115212       	3.9198293e+00
0.11523        	3.9200785e+00
0.115249       	3.9212610e+00
0.115268       	3.9215103e+00
0.115286       	3.9226926e+00
0.115305       	3.9229420e+00
0.115324       	3.9241241e+00
0.115342       	3.9243737e+00
0.115361       	3.9255556e+00
0.11538        	3.9258053e+00
0.115398       	3.9269870e+00
0.115417       	3.9272368e+00
0.115436       	3.9284183e+00
0.115454       	3.9286682e+00
0.115473       	3.9298495e+00
0.115492       	3.9300995e+00
0.11551        	3.9312807e+00
0.115529       	3.9315308e+00
0.115548       	3.9327118e+00
0.115566       	3.9329620e+00
0.115585       	3.9341428e+00
0.115604       	3.9343932e+00
0.115622       	3.9355738e+00
0.115641       	3.9358242e+00
0.115659       	3.9370046e+00
0.115678       	3.9372552e+00
0.115697       	3.9384354e+00
0.115715       	3.9386861e+00
0.115734       	3.9398662e+00
0.115753       	3.9401170e+00
0.115771       	3.9412968e+00
0.11579        	3.9415477e+00
0.115809       	3.9427274e+00
0.115827       	3.9429784e+00
0.115846       	3.9441579e+00
0.115864       	3.9444090e+00
0.115883       	3.9455884e+00
