# Region type : patch inlet
# Faces        : 43858
# Area         : 7.2615141e-04
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0450075      	-1.5027042e-04
0.0450457      	-1.5048736e-04
0.0450838      	-1.5070414e-04
0.0451219      	-1.5092076e-04
0.0451599      	-1.5113722e-04
0.0451979      	-1.5135352e-04
0.0452358      	-1.5156966e-04
0.0452736      	-1.5178564e-04
0.0453114      	-1.5200146e-04
0.0453492      	-1.5221713e-04
0.0453869      	-1.5243263e-04
0.0454245      	-1.5264798e-04
0.0454621      	-1.5286317e-04
0.0454997      	-1.5307821e-04
0.0455371      	-1.5329309e-04
0.0455746      	-1.5350782e-04
0.045612       	-1.5372239e-04
0.0456493      	-1.5393680e-04
0.0456866      	-1.5415107e-04
0.0457238      	-1.5436517e-04
0.045761       	-1.5457913e-04
0.0457981      	-1.5479293e-04
0.0458351      	-1.5500658e-04
0.0458722      	-1.5522008e-04
0.0459091      	-1.5543343e-04
0.0459461      	-1.5564662e-04
0.0459829      	-1.5585967e-04
0.0460197      	-1.5607238e-04
0.0460565      	-1.5628479e-04
0.0460932      	-1.5649704e-04
0.0461299      	-1.5670915e-04
0.0461665      	-1.5692112e-04
0.0462031      	-1.5713293e-04
0.0462396      	-1.5734460e-04
0.0462761      	-1.5755611e-04
0.0463125      	-1.5776749e-04
0.0463489      	-1.5797871e-04
0.0463852      	-1.5818980e-04
0.0464215      	-1.5840073e-04
0.0464577      	-1.5861152e-04
0.0464939      	-1.5882217e-04
0.04653        	-1.5903267e-04
0.0465661      	-1.5924303e-04
0.0466021      	-1.5945325e-04
0.0466381      	-1.5966332e-04
0.046674       	-1.5987325e-04
0.0467099      	-1.6008304e-04
0.0467458      	-1.6029269e-04
0.0467816      	-1.6050219e-04
0.0468173      	-1.6071155e-04
0.046853       	-1.6092078e-04
0.0468887      	-1.6112986e-04
0.0469243      	-1.6133881e-04
0.0469599      	-1.6154761e-04
0.0469954      	-1.6175627e-04
0.0470309      	-1.6196509e-04
0.0470663      	-1.6217381e-04
0.0471017      	-1.6238240e-04
0.047137       	-1.6259084e-04
0.0471723      	-1.6279915e-04
0.0472075      	-1.6300732e-04
0.0472428      	-1.6321535e-04
0.0472779      	-1.6342325e-04
0.047313       	-1.6363101e-04
0.0473481      	-1.6383863e-04
0.0473831      	-1.6404612e-04
0.0474181      	-1.6425348e-04
0.047453       	-1.6446070e-04
