# Region type : patch Lc1_sub2
# Faces        : 94
# Area         : 1.9053909e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0407806      	1.4834770e-07
0.0408257      	1.4858266e-07
0.0408707      	1.4881673e-07
0.0409157      	1.4905094e-07
0.0409605      	1.4928426e-07
0.0410053      	1.4951774e-07
0.04105        	1.4975033e-07
0.0410946      	1.4998307e-07
0.0411391      	1.5021493e-07
0.0411836      	1.5044694e-07
0.041228       	1.5067808e-07
0.0412723      	1.5090937e-07
0.0413165      	1.5113978e-07
0.0413606      	1.5137035e-07
0.0414047      	1.5160005e-07
0.0414486      	1.5182990e-07
0.0414925      	1.5205889e-07
0.0415363      	1.5228803e-07
0.0415801      	1.5251630e-07
0.0416237      	1.5274474e-07
0.0416673      	1.5297232e-07
0.0417108      	1.5320006e-07
0.0417543      	1.5342694e-07
0.0417976      	1.5365398e-07
0.0418409      	1.5388017e-07
0.0418841      	1.5410652e-07
0.0419272      	1.5433203e-07
0.0419703      	1.5455770e-07
0.0420133      	1.5478238e-07
0.0420562      	1.5500690e-07
0.042099       	1.5523058e-07
0.0421418      	1.5545442e-07
0.0421845      	1.5567743e-07
0.0422271      	1.5590060e-07
0.0422696      	1.5612294e-07
0.0423121      	1.5634545e-07
0.0423545      	1.5656712e-07
0.0423968      	1.5678896e-07
0.0424391      	1.5700998e-07
0.0424812      	1.5723115e-07
0.0425233      	1.5745151e-07
0.0425654      	1.5767203e-07
0.0426074      	1.5789174e-07
0.0426493      	1.5811160e-07
0.0426911      	1.5833066e-07
0.0427329      	1.5854988e-07
0.0427746      	1.5876829e-07
0.0428162      	1.5898686e-07
0.0428577      	1.5920463e-07
0.0428992      	1.5942257e-07
0.0429407      	1.5963970e-07
0.042982       	1.5985700e-07
0.0430233      	1.6007377e-07
0.0430645      	1.6029091e-07
0.0431057      	1.6050725e-07
0.0431468      	1.6072375e-07
0.0431878      	1.6093947e-07
0.0432287      	1.6115534e-07
0.0432696      	1.6137043e-07
0.0433105      	1.6158568e-07
0.0433512      	1.6180015e-07
0.0433919      	1.6201478e-07
0.0434325      	1.6222863e-07
0.0434731      	1.6244265e-07
0.0435136      	1.6265588e-07
0.043554       	1.6286928e-07
0.0435944      	1.6308191e-07
0.0436347      	1.6329470e-07
0.043675       	1.6350672e-07
0.0437152      	1.6371890e-07
0.0437553      	1.6393032e-07
0.0437953      	1.6414190e-07
0.0438353      	1.6435272e-07
0.0438753      	1.6456370e-07
0.0439152      	1.6477392e-07
0.043955       	1.6498431e-07
0.0439947      	1.6519395e-07
0.0440344      	1.6540375e-07
0.044074       	1.6561280e-07
0.0441136      	1.6582201e-07
0.0441531      	1.6603048e-07
0.0441926      	1.6623911e-07
0.044232       	1.6644699e-07
0.0442713      	1.6665504e-07
0.0443106      	1.6686235e-07
0.0443498      	1.6706982e-07
0.0443889      	1.6727655e-07
0.044428       	1.6748344e-07
0.0444671      	1.6768959e-07
0.044506       	1.6789591e-07
0.044545       	1.6810150e-07
0.0445838      	1.6830725e-07
0.0446226      	1.6851227e-07
0.0446614      	1.6871745e-07
0.0447001      	1.6892191e-07
0.0447387      	1.6912652e-07
0.0447773      	1.6933042e-07
0.0448158      	1.6953448e-07
0.0448543      	1.6973782e-07
0.0448927      	1.6994132e-07
0.044931       	1.7014411e-07
0.0449693      	1.7034706e-07
0.0450076      	1.7054930e-07
0.0450458      	1.7075170e-07
0.0450839      	1.7095339e-07
0.045122       	1.7115525e-07
0.04516        	1.7135639e-07
0.0451979      	1.7155770e-07
0.0452359      	1.7175831e-07
0.0452737      	1.7195907e-07
0.0453115      	1.7215914e-07
0.0453493      	1.7235937e-07
0.045387       	1.7255890e-07
0.0454246      	1.7275859e-07
0.0454622      	1.7295759e-07
0.0454997      	1.7315674e-07
0.0455372      	1.7335520e-07
0.0455747      	1.7355383e-07
0.045612       	1.7375176e-07
0.0456494      	1.7394986e-07
0.0456867      	1.7414727e-07
0.0457239      	1.7434483e-07
0.0457611      	1.7454172e-07
0.0457982      	1.7473876e-07
0.0458352      	1.7493513e-07
0.0458723      	1.7513166e-07
0.0459092      	1.7532751e-07
0.0459462      	1.7552352e-07
0.045983       	1.7571885e-07
0.0460198      	1.7591411e-07
0.0460566      	1.7610849e-07
0.0460933      	1.7630303e-07
0.04613        	1.7649691e-07
0.0461666      	1.7669094e-07
0.0462032      	1.7688431e-07
0.0462397      	1.7707785e-07
0.0462762      	1.7727071e-07
0.0463126      	1.7746374e-07
0.0463489      	1.7765611e-07
0.0463853      	1.7784864e-07
0.0464215      	1.7804051e-07
0.0464578      	1.7823253e-07
0.046494       	1.7842390e-07
0.0465301      	1.7861544e-07
0.0465662      	1.7880631e-07
0.0466022      	1.7899735e-07
0.0466382      	1.7918773e-07
0.0466741      	1.7937827e-07
0.04671        	1.7956817e-07
0.0467459      	1.7975822e-07
0.0467817      	1.7994763e-07
0.0468174      	1.8013719e-07
0.0468531      	1.8032611e-07
0.0468888      	1.8051520e-07
0.0469244      	1.8070364e-07
0.04696        	1.8089224e-07
0.0469955      	1.8108021e-07
0.047031       	1.8126871e-07
0.0470664      	1.8145664e-07
0.0471018      	1.8164473e-07
0.0471371      	1.8183218e-07
0.0471724      	1.8201979e-07
0.0472076      	1.8220676e-07
0.0472428      	1.8239390e-07
0.047278       	1.8258040e-07
0.0473131      	1.8276707e-07
0.0473482      	1.8295310e-07
0.0473832      	1.8313929e-07
0.0474182      	1.8332486e-07
0.0474531      	1.8351058e-07
0.047488       	1.8369569e-07
0.0475229      	1.8388095e-07
0.0475577      	1.8406558e-07
0.0475924      	1.8425038e-07
0.0476271      	1.8443456e-07
0.0476618      	1.8461890e-07
0.0476964      	1.8480262e-07
0.047731       	1.8498650e-07
0.0477656      	1.8516977e-07
0.0478001      	1.8535320e-07
0.0478345      	1.8553602e-07
0.0478689      	1.8571899e-07
0.0479033      	1.8590136e-07
0.0479377      	1.8608388e-07
0.0479719      	1.8626580e-07
0.0480062      	1.8644788e-07
0.0480404      	1.8662936e-07
0.0480746      	1.8681100e-07
0.0481087      	1.8699203e-07
0.0481428      	1.8717323e-07
0.0481768      	1.8735382e-07
0.0482108      	1.8753457e-07
0.0482448      	1.8771473e-07
0.0482787      	1.8789504e-07
0.0483125      	1.8807476e-07
0.0483464      	1.8825464e-07
0.0483802      	1.8843392e-07
0.0484139      	1.8861337e-07
0.0484476      	1.8879222e-07
0.0484813      	1.8897124e-07
0.0485149      	1.8914966e-07
0.0485485      	1.8932824e-07
0.0485821      	1.8950623e-07
0.0486156      	1.8968438e-07
0.0486491      	1.8986195e-07
0.0486825      	1.9003967e-07
0.0487159      	1.9021681e-07
0.0487493      	1.9039411e-07
0.0487826      	1.9057083e-07
0.0488159      	1.9074771e-07
0.0488491      	1.9092401e-07
0.0488823      	1.9110046e-07
0.0489155      	1.9127634e-07
0.0489486      	1.9145239e-07
0.0489817      	1.9162785e-07
0.0490147      	1.9180348e-07
0.0490477      	1.9197853e-07
0.0490807      	1.9215374e-07
0.0491136      	1.9232838e-07
0.0491465      	1.9250318e-07
0.0491794      	1.9267741e-07
0.0492122      	1.9285181e-07
0.0492449      	1.9302563e-07
0.0492777      	1.9319961e-07
0.0493104      	1.9337303e-07
0.0493431      	1.9354661e-07
0.0493757      	1.9371962e-07
0.0494083      	1.9389279e-07
0.0494408      	1.9406540e-07
0.0494734      	1.9423817e-07
0.0495058      	1.9441038e-07
0.0495383      	1.9458274e-07
0.0495707      	1.9475455e-07
0.0496031      	1.9492652e-07
0.0496354      	1.9509793e-07
0.0496677      	1.9526950e-07
0.0497         	1.9544051e-07
0.0497322      	1.9561168e-07
0.0497644      	1.9578231e-07
0.0497965      	1.9595308e-07
0.0498287      	1.9612332e-07
0.0498607      	1.9629370e-07
0.0498928      	1.9646355e-07
0.0499248      	1.9663356e-07
0.0499568      	1.9680302e-07
0.0499887      	1.9697265e-07
0.0500206      	1.9704317e-07
0.0500525      	1.9706025e-07
0.0500844      	1.9707737e-07
0.0501162      	1.9709500e-07
0.0501481      	1.9711248e-07
0.0501799      	1.9713031e-07
0.0502117      	1.9714787e-07
0.0502435      	1.9716566e-07
0.0502753      	1.9718310e-07
0.0503071      	1.9720071e-07
0.0503388      	1.9721790e-07
0.0503706      	1.9723521e-07
0.0504023      	1.9725208e-07
0.050434       	1.9726905e-07
0.0504657      	1.9728553e-07
0.0504974      	1.9730209e-07
0.0505291      	1.9731815e-07
0.0505607      	1.9733426e-07
0.0505924      	1.9734985e-07
0.050624       	1.9736548e-07
0.0506556      	1.9738057e-07
0.0506872      	1.9739569e-07
0.0507188      	1.9741027e-07
0.0507503      	1.9742486e-07
0.0507819      	1.9743890e-07
0.0508134      	1.9745294e-07
0.050845       	1.9746642e-07
0.0508765      	1.9747989e-07
0.050908       	1.9749280e-07
0.0509395      	1.9750571e-07
0.0509709      	1.9751805e-07
0.0510024      	1.9753040e-07
0.0510338      	1.9754256e-07
0.0510652      	1.9755469e-07
0.0510967      	1.9756625e-07
0.0511281      	1.9757777e-07
0.0511594      	1.9758872e-07
0.0511908      	1.9759963e-07
0.0512222      	1.9760996e-07
0.0512535      	1.9762025e-07
0.0512848      	1.9762995e-07
0.0513162      	1.9763962e-07
0.0513475      	1.9764870e-07
0.0513788      	1.9765774e-07
0.05141        	1.9766620e-07
0.0514413      	1.9767461e-07
0.0514725      	1.9768243e-07
0.0515038      	1.9769021e-07
0.051535       	1.9769739e-07
0.0515662      	1.9770454e-07
0.0515974      	1.9771109e-07
0.0516286      	1.9771760e-07
0.0516597      	1.9772351e-07
0.0516909      	1.9772939e-07
0.051722       	1.9773467e-07
0.0517531      	1.9773992e-07
0.0517842      	1.9774458e-07
0.0518153      	1.9774919e-07
0.0518464      	1.9775322e-07
0.0518775      	1.9775720e-07
0.0519085      	1.9776060e-07
0.0519396      	1.9776395e-07
0.0519706      	1.9776671e-07
0.0520016      	1.9776944e-07
0.0520326      	1.9777158e-07
0.0520636      	1.9777369e-07
0.0520946      	1.9777521e-07
0.0521255      	1.9777670e-07
0.0521565      	1.9777761e-07
0.0521874      	1.9777848e-07
0.0522183      	1.9777877e-07
0.0522492      	1.9777904e-07
0.0522801      	1.9777872e-07
0.052311       	1.9777837e-07
0.0523419      	1.9777745e-07
0.0523727      	1.9777649e-07
0.0524036      	1.9777496e-07
0.0524344      	1.9777341e-07
0.0524652      	1.9777129e-07
0.052496       	1.9776915e-07
0.0525268      	1.9776644e-07
0.0525576      	1.9776371e-07
0.0525883      	1.9776042e-07
0.0526191      	1.9775710e-07
0.0526498      	1.9775323e-07
0.0526805      	1.9774934e-07
0.0527112      	1.9774489e-07
0.0527419      	1.9774043e-07
0.0527726      	1.9773542e-07
0.0528033      	1.9773040e-07
0.0528339      	1.9772483e-07
0.0528646      	1.9771926e-07
0.0528952      	1.9771314e-07
