(
(0.996000	2746.01159210)
(0.997000	2766.02005540)
(0.998000	2789.22491940)
(0.999000	2854.19827200)
(1.000000	2887.99915300)
(1.001000	2925.59695120)
(1.002000	2967.12563310)
(1.003000	3012.71276680)
(1.004000	3062.47872220)
(1.005000	3116.53573790)
(1.006000	3174.98805450)
(1.007000	3237.93031500)
(1.008000	3305.44823130)
(1.009000	3377.61711790)
(1.010000	3454.50229180)
(1.011000	3536.15787280)
(1.012000	3622.62705010)
(1.013000	3713.94128250)
(1.014000	3810.12069830)
(1.015000	3911.17316220)
(1.016000	4017.09440860)
(1.017000	4127.86830820)
(1.018000	4243.46593490)
(1.019000	4363.84676550)
(1.020000	4488.95761330)
(1.021000	4618.73329460)
(1.022000	4753.09716190)
(1.023000	4891.96043740)
(1.024000	5035.22327940)
(1.025000	5182.77478230)
(1.026000	5334.49310990)
(1.027000	5490.24669510)
(1.028000	5649.89384000)
(1.029000	5813.28378230)
(1.030000	5980.25709520)
(1.031000	6150.64595400)
(1.032000	6324.27533580)
(1.033000	6500.96328610)
(1.034000	6680.52131870)
(1.035000	6862.75561540)
(1.036000	7047.46769250)
(1.037000	7234.45440080)
(1.038000	7423.50939190)
(1.039000	7614.42365140)
(1.040000	7806.98563220)
(1.041000	8000.98298740)
(1.042000	8196.20243700)
(1.043000	8392.43043440)
(1.044000	8589.45463270)
(1.045000	8787.06388470)
(1.046000	8985.04877610)
(1.047000	9183.20295850)
(1.048000	9381.32301610)
(1.049000	9579.20966540)
(1.050000	9776.66788850)
(1.051000	9973.50773290)
(1.052000	10169.54471140)
(1.053000	10364.60006870)
(1.054000	10558.48625170)
(1.055000	10750.88214070)
(1.056000	10941.40809730)
(1.057000	11129.70261190)
(1.058000	11315.42363670)
(1.059000	11498.24951880)
(1.060000	11677.87926680)
(1.061000	11854.03415040)
(1.062000	12026.45690060)
(1.063000	12194.91277610)
(1.064000	12359.18996320)
(1.065000	12519.09930920)
(1.066000	12674.47418910)
(1.067000	12825.17130540)
(1.068000	12971.06922180)
(1.069000	13112.06942960)
(1.070000	13248.09474810)
(1.071000	13379.08972450)
(1.072000	13505.01956750)
(1.073000	13625.86948080)
(1.074000	13741.64426320)
(1.075000	13852.36724220)
(1.076000	13958.07920760)
(1.077000	14058.83787830)
(1.078000	14154.71643600)
(1.079000	14245.80312530)
(1.080000	14332.19925420)
(1.081000	14414.01892750)
(1.082000	14491.38771380)
(1.083000	14564.44091260)
(1.084000	14633.32315440)
(1.085000	14698.18706770)
(1.086000	14759.19167940)
(1.087000	14816.50174830)
(1.088000	14870.28669870)
(1.089000	14920.71902080)
(1.090000	14967.97400410)
(1.091000	15012.22773790)
(1.092000	15053.65724460)
(1.093000	15092.43848020)
(1.094000	15128.74646760)
(1.095000	15162.75369700)
(1.096000	15194.62985930)
(1.097000	15224.54051310)
(1.098000	15252.64748460)
(1.099000	15279.10740130)
(1.100000	15304.07115880)
(1.101000	15327.68418740)
(1.102000	15350.08525240)
(1.103000	15371.40685400)
(1.104000	15391.77429420)
(1.105000	15411.30567680)
(1.106000	15430.11190740)
(1.107000	15448.29629350)
(1.108000	15465.95507770)
(1.109000	15483.17637130)
(1.110000	15500.04135400)
(1.111000	15516.62334080)
(1.112000	15532.98884840)
(1.113000	15549.19679540)
(1.114000	15565.29956870)
(1.115000	15581.34235700)
(1.116000	15597.36435050)
(1.117000	15613.39834100)
(1.118000	15629.47098850)
(1.119000	15645.60362100)
(1.120000	15661.81223450)
(1.121000	15678.10775960)
(1.122000	15694.49672800)
(1.123000	15710.98113920)
(1.124000	15727.55952690)
(1.125000	15744.22655910)
(1.126000	15760.97370460)
(1.127000	15777.79003280)
(1.128000	15794.66168050)
(1.129000	15811.57291830)
(1.130000	15828.50641720)
(1.131000	15845.44298200)
(1.132000	15862.36288430)
(1.133000	15879.24492940)
(1.134000	15896.06818920)
(1.135000	15912.81066920)
(1.136000	15929.45117470)
(1.137000	15945.96837770)
(1.138000	15962.34148340)
(1.139000	15978.55063010)
(1.140000	15994.57688920)
(1.141000	16010.40226520)
(1.142000	16026.01022890)
(1.143000	16041.38558410)
(1.144000	16056.51486750)
(1.145000	16071.38621540)
(1.146000	16085.98936370)
(1.147000	16100.31604780)
(1.148000	16114.36000260)
(1.149000	16128.11656260)
(1.150000	16141.58332840)
(1.151000	16154.75963350)
(1.152000	16167.64694420)
(1.153000	16180.24832640)
(1.154000	16192.56884550)
(1.155000	16204.61529980)
(1.156000	16216.39622050)
(1.157000	16227.92173840)
(1.158000	16239.20345060)
(1.159000	16250.25415390)
(1.160000	16261.08824470)
(1.161000	16271.72065260)
(1.162000	16282.16790680)
(1.163000	16292.44680310)
(1.164000	16302.57493710)
(1.165000	16312.57043760)
(1.166000	16322.45156670)
(1.167000	16332.23671980)
(1.168000	16341.94429230)
(1.169000	16351.59227970)
(1.170000	16361.19854420)
(1.171000	16370.78001490)
(1.172000	16380.35322100)
(1.173000	16389.93335870)
(1.174000	16399.53509100)
(1.175000	16409.17148130)
(1.176000	16418.85439330)
(1.177000	16428.59449100)
(1.178000	16438.40043890)
(1.179000	16448.27983510)
(1.180000	16458.23814490)
(1.181000	16468.27936730)
(1.182000	16478.40536850)
(1.183000	16488.61641510)
(1.184000	16498.91104080)
(1.185000	16509.28577980)
(1.186000	16519.73516680)
(1.187000	16530.25227020)
(1.188000	16540.82829220)
(1.189000	16551.45283540)
(1.190000	16562.11363620)
(1.191000	16572.79723130)
(1.192000	16583.48855780)
(1.193000	16594.17161970)
(1.194000	16604.82868810)
(1.195000	16615.44150090)
(1.196000	16625.99072960)
(1.197000	16636.45624590)
(1.198000	16646.81765490)
(1.199000	16657.05389520)
(1.200000	16667.14350550)
(1.201000	16677.06542440)
(1.202000	16686.79819060)
(1.203000	16696.32087600)
(1.204000	16705.61281910)
(1.205000	16714.65389160)
(1.206000	16723.42476500)
(1.207000	16731.90677730)
(1.208000	16740.08246620)
(1.209000	16747.93516920)
(1.210000	16755.44969010)
(1.211000	16762.61203240)
(1.212000	16769.40966590)
(1.213000	16775.83126010)
(1.214000	16781.86748400)
(1.215000	16787.51007300)
(1.216000	16792.75302860)
(1.217000	16797.59128540)
(1.218000	16802.02217740)
(1.219000	16806.04423830)
(1.220000	16809.65773470)
(1.221000	16812.86479940)
(1.222000	16815.66889820)
(1.223000	16818.07522980)
(1.224000	16820.09045920)
(1.225000	16821.72245110)
(1.226000	16822.98066980)
(1.227000	16823.87551270)
(1.228000	16824.41884350)
(1.229000	16824.62319240)
(1.230000	16824.50202270)
(1.231000	16824.06973080)
(1.232000	16823.34097970)
(1.233000	16822.33096560)
(1.234000	16821.05541790)
(1.235000	16819.52979940)
(1.236000	16817.76970620)
(1.237000	16815.79060110)
(1.238000	16813.60728040)
(1.239000	16811.23414050)
(1.240000	16808.68491130)
(1.241000	16805.97238960)
(1.242000	16803.10817250)
(1.243000	16800.10265740)
(1.244000	16796.96477540)
(1.245000	16793.70212460)
(1.246000	16790.32017030)
(1.247000	16786.82291150)
(1.248000	16783.21194780)
(1.249000	16779.48714590)
(1.250000	16775.64570650)
(1.251000	16771.68269750)
(1.252000	16767.59052080)
(1.253000	16763.35931220)
(1.254000	16758.97627490)
(1.255000	16754.42594610)
(1.256000	16749.69033030)
(1.257000	16744.74823280)
(1.258000	16739.57619280)
(1.259000	16734.14768360)
(1.260000	16728.43324590)
(1.261000	16722.40115430)
(1.262000	16716.01648420)
(1.263000	16709.24204490)
(1.264000	16702.03797970)
(1.265000	16694.36203250)
(1.266000	16686.16994770)
(1.267000	16677.41467040)
(1.268000	16668.04781270)
(1.269000	16658.01872060)
(1.270000	16647.27527380)
(1.271000	16635.76388570)
(1.272000	16623.42937010)
(1.273000	16610.21600760)
(1.274000	16596.06701240)
(1.275000	16580.92479890)
(1.276000	16564.73178150)
(1.277000	16547.42984140)
(1.278000	16528.96152630)
(1.279000	16509.26898400)
(1.280000	16488.29569530)
(1.281000	16465.98554090)
(1.282000	16442.28360120)
(1.283000	16417.13602300)
(1.284000	16390.49081930)
(1.285000	16362.29746940)
(1.286000	16332.50745210)
(1.287000	16301.07437900)
(1.288000	16267.95412780)
(1.289000	16233.10510890)
(1.290000	16196.48799880)
(1.291000	16158.06667320)
(1.292000	16117.80740720)
(1.293000	16075.67980840)
(1.294000	16031.65628370)
(1.295000	15985.71230590)
(1.296000	15937.82681360)
(1.297000	15887.98154470)
(1.298000	15836.16170290)
(1.299000	15782.35542450)
(1.300000	15726.55457820)
(1.301000	15675.71555780)
(1.302000	15627.56039960)
(1.303000	15575.79254480)
(1.304000	15520.37680220)
(1.305000	15461.28371250)
(1.306000	15398.48981490)
(1.307000	15331.97724720)
(1.308000	15261.73454560)
(1.309000	15187.75664470)
(1.310000	15110.04474420)
(1.311000	15028.60644220)
(1.312000	14943.45600180)
(1.313000	14854.61448440)
(1.314000	14762.10921650)
(1.315000	14665.97472280)
(1.316000	14566.25152650)
(1.317000	14462.98721570)
(1.318000	14356.23604350)
(1.319000	14246.05812820)
(1.320000	14132.52078630)
(1.321000	14015.69679960)
(1.322000	13895.66561490)
(1.323000	13772.51254420)
(1.324000	13646.32836480)
(1.325000	13517.20985250)
(1.326000	13385.25871520)
(1.327000	13250.58199280)
(1.328000	13113.29152400)
(1.329000	12973.50367970)
(1.330000	12831.33909640)
(1.331000	12686.92240960)
(1.332000	12540.38185390)
(1.333000	12391.84886310)
(1.334000	12241.45807020)
(1.335000	12089.34650760)
(1.336000	11935.65360710)
(1.337000	11780.52040010)
(1.338000	11624.08978420)
(1.339000	11466.50545680)
(1.340000	11307.91218170)
(1.341000	11148.45472270)
(1.342000	10988.27811020)
(1.343000	10827.52697470)
(1.344000	10666.34488030)
(1.345000	10504.87485790)
(1.346000	10343.25780560)
(1.347000	10181.63315520)
(1.348000	10020.13807240)
(1.349000	9858.90745680)
(1.350000	9698.07287550)
(1.351000	9537.76336290)
(1.352000	9378.10422100)
(1.353000	9219.21715270)
(1.354000	9061.21999520)
(1.355000	8904.22632010)
(1.356000	8748.34530010)
(1.357000	8593.68170900)
(1.358000	8440.33552180)
(1.359000	8288.40178140)
(1.360000	8137.97019870)
(1.361000	7989.12581910)
(1.362000	7841.94795610)
(1.363000	7696.51085780)
(1.364000	7552.88330700)
(1.365000	7411.12835460)
(1.366000	7271.30385280)
(1.367000	7133.46232180)
(1.368000	6997.65041660)
(1.369000	6863.90959350)
(1.370000	6732.27611010)
(1.371000	6602.78049210)
(1.372000	6475.44846640)
(1.373000	6350.30056120)
(1.374000	6227.35223930)
(1.375000	6106.61416470)
(1.376000	5988.09233590)
(1.377000	5871.78821920)
(1.378000	5757.69888200)
(1.379000	5645.81752600)
(1.380000	5536.13282070)
(1.381000	5428.63023640)
(1.382000	5323.29151100)
(1.383000	5220.09478330)
(1.384000	5119.01552610)
(1.385000	5020.02614630)
(1.386000	4923.09651810)
(1.387000	4828.19384970)
(1.388000	4735.28348310)
(1.389000	4644.32902740)
(1.390000	4555.29195890)
(1.391000	4468.13282080)
(1.392000	4382.81055670)
(1.393000	4299.28357700)
(1.394000	4217.50922570)
(1.395000	4137.44458020)
(1.396000	4059.04658460)
(1.397000	3982.27178310)
(1.398000	3907.07711980)
(1.399000	3833.41980540)
(1.400000	3761.25785040)
(1.401000	3690.54966520)
(1.402000	3621.25459330)
(1.403000	3553.33304460)
(1.404000	3486.74689530)
(1.405000	3421.45882140)
(1.406000	3357.43323180)
(1.407000	3294.63600170)
(1.408000	3233.03460590)
(1.409000	3172.59825210)
(1.410000	3113.29788090)
(1.411000	3055.10603250)
(1.412000	2997.99724660)
(1.413000	2941.94792910)
(1.414000	2886.93621880)
(1.415000	2832.94212070)
(1.416000	2779.94750600)
(1.417000	2727.93584550)
(1.418000	2676.89260950)
(1.419000	2626.80460130)
(1.420000	2577.66075700)
(1.421000	2529.45094580)
(1.422000	2482.16690310)
(1.423000	2435.80169730)
(1.424000	2390.34946320)
(1.425000	2345.80553530)
(1.426000	2302.16658110)
(1.427000	2259.42980130)
(1.428000	2217.59346300)
(1.429000	2176.65663310)
(1.430000	2136.61971150)
(1.431000	2097.52268820)
(1.432000	2059.45180830)
(1.433000	2022.48065340)
(1.434000	1986.66787550)
(1.435000	1952.05826340)
(1.436000	1918.68514210)
(1.437000	1886.57117260)
(1.438000	1855.73008480)
(1.439000	1826.16761060)
(1.440000	1797.88295020)
(1.441000	1770.86930530)
(1.442000	1745.11507880)
(1.443000	1720.60440800)
(1.444000	1697.31836430)
(1.445000	1675.23481990)
(1.446000	1654.32951420)
(1.447000	1634.57605380)
(1.448000	1615.94697890)
(1.449000	1598.41336340)
(1.450000	1581.94534810)
(1.451000	1566.51254060)
(1.452000	1552.08401530)
(1.453000	1538.62818010)
(1.454000	1526.11357620)
(1.455000	1514.50821160)
(1.456000	1503.78036090)
(1.457000	1493.89763220)
(1.458000	1484.82816680)
(1.459000	1476.53957280)
(1.460000	1468.99972490)
(1.461000	1462.17636450)
(1.462000	1456.03709970)
(1.463000	1450.54967190)
(1.464000	1445.68155590)
(1.465000	1441.40062640)
(1.466000	1437.67435820)
(1.467000	1434.47049270)
(1.468000	1431.75663800)
(1.469000	1429.50066880)
(1.470000	1427.67045980)
(1.471000	1426.23428560)
(1.472000	1425.16028750)
(1.473000	1424.41740660)
(1.474000	1423.97458400)
(1.475000	1423.80142730)
(1.476000	1423.86807730)
(1.477000	1424.14534130)
(1.478000	1424.60455980)
(1.479000	1425.21813970)
(1.480000	1425.95942100)
(1.481000	1426.80254350)
(1.482000	1427.72311330)
(1.483000	1428.69740300)
(1.484000	1429.70341810)
(1.485000	1430.72049710)
(1.486000	1431.72917820)
(1.487000	1432.71173250)
(1.488000	1433.65189740)
(1.489000	1434.53487660)
(1.490000	1435.34774000)
(1.491000	1436.07915710)
(1.492000	1436.71939700)
(1.493000	1437.26059500)
(1.494000	1437.69648600)
(1.495000	1438.02227120)
(1.496000	1438.23515130)
(1.497000	1438.33366000)
(1.498000	1438.31806390)
(1.499000	1438.18996260)
(1.500000	1437.95255530)
(1.501000	1437.60997430)
(1.502000	1437.16808480)
(1.503000	1436.63368510)
(1.504000	1436.01463990)
(1.505000	1435.31961370)
(1.506000	1434.55833740)
(1.507000	1433.74120840)
(1.508000	1432.87902400)
(1.509000	1431.98324800)
(1.510000	1431.06561080)
(1.511000	1430.13824270)
(1.512000	1429.21300740)
(1.513000	1428.30203520)
(1.514000	1427.41732310)
(1.515000	1426.57046820)
(1.516000	1425.77306760)
(1.517000	1425.03578530)
(1.518000	1424.36928530)
(1.519000	1423.78303190)
(1.520000	1423.28622280)
(1.521000	1422.88698930)
(1.522000	1422.59279620)
(1.523000	1422.41017520)
(1.524000	1422.34445830)
(1.525000	1422.40017770)
(1.526000	1422.58079920)
(1.527000	1422.88872220)
(1.528000	1423.32514640)
(1.529000	1423.89020510)
(1.530000	1424.58309850)
(1.531000	1425.40142720)
(1.532000	1426.34239190)
(1.533000	1427.40172700)
(1.534000	1428.57410050)
(1.535000	1429.85338060)
(1.536000	1431.23223580)
(1.537000	1432.70280140)
(1.538000	1434.25601300)
(1.539000	1435.88227300)
(1.540000	1437.57118400)
(1.541000	1439.31168210)
(1.542000	1441.09230350)
(1.543000	1442.90091790)
(1.544000	1444.72499510)
(1.545000	1446.55200490)
(1.546000	1448.36901720)
(1.547000	1450.16296860)
(1.548000	1451.92092900)
(1.549000	1453.62983500)
(1.550000	1455.27728970)
(1.551000	1456.85049630)
(1.552000	1458.33772440)
(1.553000	1459.72724360)
(1.554000	1461.00812330)
(1.555000	1462.17023270)
(1.556000	1463.20370760)
(1.557000	1464.10015010)
(1.558000	1464.85142890)
(1.559000	1465.45101230)
(1.560000	1465.89290180)
(1.561000	1466.17243190)
(1.562000	1466.28627010)
(1.563000	1466.23188370)
(1.564000	1466.00807300)
(1.565000	1465.61523790)
(1.566000	1465.05457810)
(1.567000	1464.32889290)
(1.568000	1463.44218130)
(1.569000	1462.39950870)
(1.570000	1461.20727350)
(1.571000	1459.87347370)
(1.572000	1458.40664050)
(1.573000	1456.81703800)
(1.574000	1455.11546350)
(1.575000	1453.31404730)
(1.576000	1451.42571950)
(1.577000	1449.46434330)
(1.578000	1447.44458170)
(1.579000	1445.38149760)
(1.580000	1443.29108700)
(1.581000	1441.18961250)
(1.582000	1439.09347000)
(1.583000	1437.01985520)
(1.584000	1434.98543060)
(1.585000	1433.00739190)
(1.586000	1431.10266820)
(1.587000	1429.28778870)
(1.588000	1427.57914930)
(1.589000	1425.99261270)
(1.590000	1424.54324180)
(1.591000	1423.24583290)
(1.592000	1422.11411590)
(1.593000	1421.16102090)
(1.594000	1420.39827830)
(1.595000	1419.83681870)
(1.596000	1419.48610640)
(1.597000	1419.35467260)
(1.598000	1419.44944890)
(1.599000	1419.77603390)
(1.600000	1420.33869320)
(1.601000	1421.14022610)
(1.602000	1422.18156570)
(1.603000	1423.46244540)
(1.604000	1424.98099900)
(1.605000	1426.73349410)
(1.606000	1428.71499860)
(1.607000	1430.91871420)
(1.608000	1433.33624300)
(1.609000	1435.95812070)
(1.610000	1438.77275020)
(1.611000	1441.76773460)
(1.612000	1444.92881080)
(1.613000	1448.24078260)
(1.614000	1451.68698750)
(1.615000	1455.24943000)
(1.616000	1458.90971470)
(1.617000	1462.64771330)
(1.618000	1466.13284180)
(1.619000	1469.60863930)
(1.620000	1473.13682370)
(1.621000	1476.69620030)
(1.622000	1480.26530780)
(1.623000	1483.82228500)
(1.624000	1487.34500410)
(1.625000	1490.81080410)
(1.626000	1494.19729060)
(1.627000	1497.48206920)
(1.628000	1500.64247890)
(1.629000	1503.65679180)
(1.630000	1506.50314670)
(1.631000	1509.16034890)
(1.632000	1511.60787020)
(1.633000	1513.82584890)
(1.634000	1515.79522310)
(1.635000	1517.49786400)
(1.636000	1518.91670920)
(1.637000	1520.03602930)
(1.638000	1520.84116130)
(1.639000	1521.31864190)
(1.640000	1521.45660740)
(1.641000	1521.24479370)
(1.642000	1520.67426970)
(1.643000	1519.73783720)
(1.644000	1518.43003090)
(1.645000	1516.74698510)
(1.646000	1514.68656700)
(1.647000	1512.24890990)
(1.648000	1509.43534680)
(1.649000	1506.24934350)
(1.650000	1502.69623200)
(1.651000	1498.78307720)
(1.652000	1494.51881020)
(1.653000	1489.91396170)
(1.654000	1484.98106190)
(1.655000	1479.73397400)
(1.656000	1474.18856070)
(1.657000	1468.36188440)
(1.658000	1462.27260710)
(1.659000	1455.94298990)
(1.660000	1449.40035930)
(1.661000	1442.67377470)
(1.662000	1435.79269540)
(1.663000	1428.78711390)
(1.664000	1421.68688940)
(1.665000	1414.52268090)
(1.666000	1407.32448090)
(1.667000	1400.12281510)
(1.668000	1392.94754270)
(1.669000	1385.82838960)
(1.670000	1378.79454850)
(1.671000	1371.87454560)
(1.672000	1365.09637390)
(1.673000	1358.48709330)
(1.674000	1352.07296390)
(1.675000	1345.87891280)
(1.676000	1339.92920060)
(1.677000	1334.24635500)
(1.678000	1328.85197060)
(1.679000	1323.76617570)
(1.680000	1319.00749900)
(1.681000	1314.59300290)
(1.682000	1310.53828350)
(1.683000	1306.85693740)
(1.684000	1303.56122820)
(1.685000	1300.66168660)
(1.686000	1298.16657720)
(1.687000	1296.08283160)
(1.688000	1294.41538190)
(1.689000	1293.16742730)
(1.690000	1292.34030080)
(1.691000	1291.93320260)
(1.692000	1291.94399990)
(1.693000	1292.36856040)
(1.694000	1293.20075230)
(1.695000	1294.43297750)
(1.696000	1296.05603830)
(1.697000	1298.05887080)
(1.698000	1300.42867820)
(1.699000	1303.15173060)
(1.700000	1306.21229860)
(1.701000	1309.59371970)
(1.702000	1313.27759850)
(1.703000	1317.24473980)
(1.704000	1321.47488200)
(1.705000	1325.94656380)
(1.706000	1330.63805730)
(1.707000	1335.52696810)
(1.708000	1340.59023530)
(1.709000	1345.80506460)
(1.710000	1351.14786190)
(1.711000	1356.59529970)
(1.712000	1362.12418380)
(1.713000	1367.71105340)
(1.714000	1373.33324750)
(1.715000	1378.96810510)
(1.716000	1384.59376500)
(1.717000	1390.18903250)
(1.718000	1395.73324610)
(1.719000	1401.20667740)
(1.720000	1406.59093100)
(1.721000	1411.86814470)
(1.722000	1417.02218920)
(1.723000	1422.03786830)
(1.724000	1426.90131880)
(1.725000	1431.60054370)
(1.726000	1436.12461240)
(1.727000	1440.46419390)
(1.728000	1444.61169010)
(1.729000	1448.56110250)
(1.730000	1452.30816550)
(1.731000	1455.85021310)
(1.732000	1459.18604560)
(1.733000	1462.31646280)
(1.734000	1465.24373080)
(1.735000	1467.97171530)
(1.736000	1470.50588160)
(1.737000	1472.85316130)
(1.738000	1475.02208560)
(1.739000	1477.02225210)
(1.740000	1478.86485800)
(1.741000	1480.56203360)
(1.742000	1482.12724220)
(1.743000	1483.57488020)
(1.744000	1484.92014380)
(1.745000	1486.17902900)
(1.746000	1487.36806500)
(1.747000	1488.50471410)
(1.748000	1489.60630530)
(1.749000	1490.69083410)
(1.750000	1491.77616270)
(1.751000	1492.88055320)
(1.752000	1494.02173450)
(1.753000	1495.21756880)
(1.754000	1496.48511850)
(1.755000	1497.84157930)
(1.756000	1499.30321380)
(1.757000	1500.88561810)
(1.758000	1502.60372180)
(1.759000	1504.47165470)
(1.760000	1506.50221360)
(1.761000	1508.70766210)
(1.762000	1511.09893080)
(1.763000	1513.68575060)
(1.764000	1516.47665270)
(1.765000	1519.47910190)
(1.766000	1522.69909670)
(1.767000	1526.14116930)
(1.768000	1529.80891880)
(1.769000	1533.70407810)
(1.770000	1537.82758030)
(1.771000	1542.17835900)
(1.772000	1546.75468130)
(1.773000	1551.55308140)
(1.774000	1556.56876050)
(1.775000	1561.79585340)
(1.776000	1567.22729520)
(1.777000	1572.85468800)
(1.778000	1578.66870080)
(1.779000	1584.65866960)
(1.780000	1590.81326390)
(1.781000	1597.11995350)
(1.782000	1603.56567500)
(1.783000	1610.13643190)
(1.784000	1616.81729460)
(1.785000	1623.59320020)
(1.786000	1630.44828600)
(1.787000	1637.36628940)
(1.788000	1644.33068120)
(1.789000	1651.32479890)
(1.790000	1658.33158010)
(1.791000	1665.33422900)
(1.792000	1672.31581650)
(1.793000	1679.25968010)
(1.794000	1686.14942390)
(1.795000	1692.96891860)
(1.796000	1699.70243480)
(1.797000	1706.33504290)
(1.798000	1712.85234650)
(1.799000	1719.24061570)
(1.800000	1725.48705370)
(1.801000	1731.57966350)
(1.802000	1737.50751450)
(1.803000	1743.26074250)
(1.804000	1748.83081630)
(1.805000	1754.21000450)
(1.806000	1759.39204200)
(1.807000	1764.37226330)
(1.808000	1769.14680270)
(1.809000	1773.71366070)
(1.810000	1778.07217080)
(1.811000	1782.22299950)
(1.812000	1786.16827960)
(1.813000	1789.91174350)
(1.814000	1793.45845660)
(1.815000	1796.81495060)
(1.816000	1799.98922350)
(1.817000	1802.99047300)
(1.818000	1805.82962970)
(1.819000	1808.51815740)
(1.820000	1811.06951940)
(1.821000	1813.49757890)
(1.822000	1815.81766540)
(1.823000	1818.04577490)
(1.824000	1820.19896980)
(1.825000	1822.29471240)
(1.826000	1824.35113150)
(1.827000	1826.38688910)
(1.828000	1828.42091380)
(1.829000	1830.47226750)
(1.830000	1832.55987880)
(1.831000	1834.70294290)
(1.832000	1836.92025510)
(1.833000	1839.22981090)
(1.834000	1841.64973910)
(1.835000	1844.19710210)
(1.836000	1846.88816250)
(1.837000	1849.73838310)
(1.838000	1852.76202700)
(1.839000	1855.97229090)
(1.840000	1859.38103850)
(1.841000	1862.99906710)
(1.842000	1866.83530780)
(1.843000	1870.89735870)
(1.844000	1875.19135160)
(1.845000	1879.72155210)
(1.846000	1884.49102610)
(1.847000	1889.50057340)
(1.848000	1894.74992740)
(1.849000	1900.23668870)
(1.850000	1905.95712490)
(1.851000	1911.90577070)
(1.852000	1918.07569450)
(1.853000	1924.45836510)
(1.854000	1931.04405160)
(1.855000	1937.82142350)
(1.856000	1944.77821720)
(1.857000	1951.90083610)
(1.858000	1959.17475050)
(1.859000	1966.58449760)
(1.860000	1974.11408140)
(1.861000	1981.74657280)
(1.862000	1989.46490940)
(1.863000	1997.25136230)
(1.864000	2005.08820260)
(1.865000	2012.95770140)
(1.866000	2020.84199650)
(1.867000	2028.72375890)
(1.868000	2036.58565960)
(1.869000	2044.41130270)
(1.870000	2052.18469220)
(1.871000	2059.89063190)
(1.872000	2067.51485870)
(1.873000	2075.04404260)
(1.874000	2082.46618660)
(1.875000	2089.77036010)
(1.876000	2096.94696550)
(1.877000	2103.98787150)
(1.878000	2110.88627980)
(1.879000	2117.63712500)
(1.880000	2124.23680800)
(1.881000	2130.68359590)
(1.882000	2136.97735540)
(1.883000	2143.11968610)
(1.884000	2149.11378720)
(1.885000	2154.96485740)
(1.886000	2160.67982830)
(1.887000	2166.26723110)
(1.888000	2171.73746320)
(1.889000	2177.10265490)
(1.890000	2182.37640280)
(1.891000	2187.57403640)
(1.892000	2192.71221820)
(1.893000	2197.80907700)
(1.894000	2202.88420790)
(1.895000	2207.95827240)
(1.896000	2213.05286510)
(1.897000	2218.19091360)
(1.898000	2223.39561210)
(1.899000	2228.69095460)
(1.900000	2234.10160160)
(1.901000	2238.97651590)
(1.902000	2243.77584910)
(1.903000	2248.85497900)
(1.904000	2254.23883270)
(1.905000	2259.95140420)
(1.906000	2266.01682080)
(1.907000	2272.45774350)
(1.908000	2279.29603350)
(1.909000	2286.55235230)
(1.910000	2294.24576180)
(1.911000	2302.39332440)
(1.912000	2311.01050290)
(1.913000	2320.11022740)
(1.914000	2329.70329520)
(1.915000	2339.79743770)
(1.916000	2350.39812020)
(1.917000	2361.50707560)
(1.918000	2373.12363740)
(1.919000	2385.24314010)
(1.920000	2397.85798560)
(1.921000	2410.95684340)
(1.922000	2424.52465060)
(1.923000	2438.54287850)
(1.924000	2452.98913270)
(1.925000	2467.83768630)
(1.926000	2483.05868010)
(1.927000	2498.61918900)
(1.928000	2514.48255550)
(1.929000	2530.60878960)
(1.930000	2546.95483540)
(1.931000	2563.47457110)
(1.932000	2580.11894230)
(1.933000	2596.83689510)
(1.934000	2613.57457630)
(1.935000	2630.27626650)
(1.936000	2646.88491330)
(1.937000	2663.34173140)
(1.938000	2679.58713570)
(1.939000	2695.56100790)
(1.940000	2711.20296310)
(1.941000	2726.45248310)
(1.942000	2741.24984950)
(1.943000	2755.53641030)
(1.944000	2769.25457990)
(1.945000	2782.34837230)
(1.946000	2794.76446750)
(1.947000	2806.45127840)
(1.948000	2817.36068370)
(1.949000	2827.44749470)
(1.950000	2836.67012180)
(1.951000	2844.99097440)
(1.952000	2852.37672750)
(1.953000	2858.79832170)
(1.954000	2864.23176300)
(1.955000	2868.65798950)
(1.956000	2872.06327130)
(1.957000	2874.43961040)
(1.958000	2875.78447410)
(1.959000	2876.10132820)
(1.960000	2875.39990360)
(1.961000	2873.69579640)
(1.962000	2871.01126770)
(1.963000	2867.37484370)
(1.964000	2862.82144900)
(1.965000	2857.39293980)
(1.966000	2851.13743740)
(1.967000	2844.10959480)
(1.968000	2836.37112990)
(1.969000	2827.99002570)
(1.970000	2819.04066360)
(1.971000	2809.60435660)
(1.972000	2799.76828290)
(1.973000	2789.62655230)
(1.974000	2779.27887320)
(1.975000	2768.83148570)
(1.976000	2758.39622850)
(1.977000	2748.09053890)
(1.978000	2738.03798600)
(1.979000	2728.36653780)
(1.980000	2719.21016080)
(1.981000	2710.70668720)
(1.982000	2702.99901460)
(1.983000	2696.23403960)
(1.984000	2690.56252450)
(1.985000	2686.13856410)
(1.986000	2683.11918580)
(1.987000	2681.66434960)
(1.988000	2681.93601500)
(1.989000	2684.09774110)
(1.990000	2688.31455330)
(1.991000	2694.75201020)
(1.992000	2703.57567040)
(1.993000	2714.95095920)
(1.994000	2729.04210220)
